EPOCH                                                       B_R                             B_T                             B_N
dd-mm-yyyy hh:mm:ss.mil.mic.nan                              nT                              nT                              nT
17-04-2024 03:14:29.999.998.435                         15.3611                        -7.52512                         31.1527
17-04-2024 03:15:30.000.004.917                         15.4826                        -5.45916                         31.5214
17-04-2024 03:16:30.000.001.341                         15.2316                        -7.58540                         29.6999
17-04-2024 03:17:29.999.997.764                         14.0037                        -6.71448                         30.9514
17-04-2024 03:18:30.000.004.246                         22.8920                        -15.0400                         19.9175
17-04-2024 03:19:30.000.000.670                         23.4521                        -14.9432                         17.8523
17-04-2024 03:20:29.999.997.094                         27.3144                        -12.7739                         13.6144
17-04-2024 03:21:30.000.003.576                         25.6252                        -12.1578                         15.0422
17-04-2024 03:22:30.000.000.000                         25.3533                        -10.1005                         19.0168
17-04-2024 03:23:29.999.996.423                         20.2142                        -6.93828                         25.6510
17-04-2024 03:24:30.000.002.905                         22.1505                        -12.6215                         21.6442
17-04-2024 03:25:29.999.999.329                         15.8196                        -19.7269                         21.5182
17-04-2024 03:26:29.999.995.753                         20.4763                        -21.8752                         12.8585
17-04-2024 03:27:30.000.002.235                         19.2568                        -7.88507                         28.7386
17-04-2024 03:28:29.999.998.658                         18.0033                        -9.40613                         27.4396
17-04-2024 03:29:29.999.995.082                         19.6591                        -4.90893                         26.2662
17-04-2024 03:30:30.000.001.564                         21.2496                        -5.86294                         27.7033
17-04-2024 03:31:29.999.997.988                         21.8929                        -8.30137                         26.1915
17-04-2024 03:32:30.000.004.470                         23.0361                        -4.02943                         25.8605
17-04-2024 03:33:30.000.000.894                         20.6183                        -8.17552                         24.9334
17-04-2024 03:34:29.999.997.317                         21.8231                        -8.49345                         24.8201
17-04-2024 03:35:30.000.003.799                         19.6654                        -6.50772                         27.1506
17-04-2024 03:36:30.000.000.223                         18.9699                        -5.88469                         28.4472
17-04-2024 03:37:29.999.996.647                         19.0690                        -4.07480                         28.1535
17-04-2024 03:38:30.000.003.129                         18.5802                        -5.26165                         29.0483
17-04-2024 03:39:29.999.999.552                         18.7167                        -4.21005                         28.9069
17-04-2024 03:40:29.999.995.976                         17.8981                        -5.87228                         27.5819
17-04-2024 03:41:30.000.002.458                         17.3654                        0.588407                         28.3276
17-04-2024 03:42:29.999.998.882                         15.4806                        -1.56157                         30.0625
17-04-2024 03:43:29.999.995.306                         14.9170                         1.54491                         30.5342
17-04-2024 03:44:30.000.001.788                         16.0789                       -0.763511                         29.9573
17-04-2024 03:45:29.999.998.211                         16.7088                       -0.376616                         29.5546
17-04-2024 03:46:30.000.004.693                         16.6481                        -2.48870                         30.5971
17-04-2024 03:47:30.000.001.117                         16.5738                        -1.09442                         29.8792
17-04-2024 03:48:29.999.997.541                         14.8953                         1.00176                         30.3963
17-04-2024 03:49:30.000.004.023                         15.2007                        -1.73864                         30.1804
