EPOCH                                                       B_R                             B_T                             B_N
dd-mm-yyyy hh:mm:ss.mil.mic.nan                              nT                              nT                              nT
07-01-2024 01:10:29.999.999.329                         1.23043                         1.14208                         4.06708
07-01-2024 01:11:29.999.995.753                        0.872340                         3.33005                         3.09607
07-01-2024 01:12:30.000.002.235                         1.29514                         3.79549                         2.20642
07-01-2024 01:13:29.999.998.658                         2.14096                         2.83511                         2.89778
07-01-2024 01:14:29.999.995.082                         1.82508                         2.75346                         3.07477
07-01-2024 01:15:30.000.001.564                         2.41137                         2.32033                         2.82059
07-01-2024 01:16:29.999.997.988                         2.01146                         2.94682                         2.33595
07-01-2024 01:17:30.000.004.470                         2.23179                         2.35924                         2.84776
07-01-2024 01:18:30.000.000.894                         2.67594                         3.39818                        0.445625
07-01-2024 01:19:29.999.997.317                         2.06782                         3.73744                        0.795203
07-01-2024 01:20:30.000.003.799                         2.27364                         3.65532                      -0.0538172
07-01-2024 01:21:30.000.000.223                         2.16784                         3.41453                       -0.927315
07-01-2024 01:22:29.999.996.647                         3.04370                         2.99353                        0.378834
07-01-2024 01:23:30.000.003.129                         2.89788                         3.42617                         1.19041
07-01-2024 01:24:29.999.999.552                         3.43244                         3.29918                        0.785319
07-01-2024 01:25:29.999.995.976                         2.82476                         3.50230                         1.74148
07-01-2024 01:26:30.000.002.458                         3.00486                         3.25816                         2.01843
07-01-2024 01:27:29.999.998.882                         2.82128                         3.09048                         2.32067
07-01-2024 01:28:29.999.995.306                         2.80707                         2.13574                         3.21780
07-01-2024 01:29:30.000.001.788                         2.46989                         1.39561                         3.85073
07-01-2024 01:30:29.999.998.211                         2.81328                         1.86415                         3.43376
07-01-2024 01:31:30.000.004.693                         1.89710                         1.87928                         4.06412
07-01-2024 01:32:30.000.001.117                         2.71140                         1.23048                         3.95867
07-01-2024 01:33:29.999.997.541                         2.83239                         1.12934                         3.84471
07-01-2024 01:34:30.000.004.023                         2.56146                        0.685046                         4.17890
07-01-2024 01:35:30.000.000.447                         1.66885                        0.542749                         4.60724
07-01-2024 01:36:29.999.996.870                         1.23226                        0.520707                         4.66730
07-01-2024 01:37:30.000.003.352                         1.99343                        0.570428                         4.62830
07-01-2024 01:38:29.999.999.776                         2.20956                         1.01135                         4.33289
07-01-2024 01:39:29.999.996.200                         1.66671                        0.877355                         4.54380
07-01-2024 01:40:30.000.002.682                         1.56341                        0.528761                         4.73559
07-01-2024 01:41:29.999.999.105                         1.53652                        0.209437                         4.53918
07-01-2024 01:42:29.999.995.529                         1.31688                        0.204285                         4.52617
07-01-2024 01:43:30.000.002.011                         1.38735                        0.649372                         4.47295
07-01-2024 01:44:29.999.998.435                        0.972642                      -0.0896606                         4.74664
07-01-2024 01:45:30.000.004.917                         1.21052                       -0.223301                         4.68023
07-01-2024 01:46:30.000.001.341                         1.10708                       -0.201769                         4.66182
07-01-2024 01:47:29.999.997.764                         2.98557                        0.588227                         2.52441
07-01-2024 01:48:30.000.004.246                         3.32636                         1.31423                       -0.153148
07-01-2024 01:49:30.000.000.670                         2.46007                         1.51504                        -3.35400
